Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Panela de pressão,utilidades domesticas,126.03,4.2951574173,13/10/2022,Larissa Alves,MT,3,boleto,1,-12.64,-55.42
Secadora de roupas,eletrodomesticos,1993.78,106.4459128136,27/02/2023,Lucas Oliveira,SP,4,cartao_credito,8,-22.19,-48.79
Bateria,instrumentos musicais,1071.42,57.3330176448,02/04/2021,Rafael Costa,BA,3,boleto,1,-13.29,-41.71
Pandeiro,instrumentos musicais,59.11,3.8344418238,16/09/2020,Lucas Oliveira,SP,5,cartao_credito,5,-22.19,-48.79
Iniciando em programação,livros,51.68,3.2829090508,08/07/2020,Felipe Santos,RS,4,boleto,1,-30.17,-53.5
Jogo de panelas,utilidades domesticas,106.07,3.232347465,02/02/2021,Juliana Costa,SP,5,cartao_credito,10,-22.19,-48.79
Mesa de jantar,moveis,238.73,10.2960933702,05/06/2022,Larissa Alves,BA,5,cartao_credito,2,-13.29,-41.71
Impressora,eletronicos,340.07,15.6921434985,06/11/2021,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
Guitarra,instrumentos musicais,848.04,45.4443555655,14/03/2021,Camila Ribeiro,RS,5,boleto,1,-30.17,-53.5
Dashboards com Power BI,livros,35.75,0.0,10/05/2022,Lucas Oliveira,ES,2,cartao_credito,4,-19.19,-40.34
Corda de pular,esporte e lazer,11.72,1.1551592666,02/02/2020,Beatriz Moraes,RS,1,cupom,1,-30.17,-53.5
Guitarra,instrumentos musicais,1262.31,64.7986490283,15/11/2022,Camila Ribeiro,SP,1,cartao_credito,2,-22.19,-48.79
Smartwatch,eletronicos,238.62,15.8696134575,06/02/2020,João Souza,RJ,5,boleto,1,-22.25,-42.66
Tablet ABXY,eletronicos,868.37,46.7691946176,07/09/2021,João Souza,SP,5,cupom,1,-22.19,-48.79
Violão,instrumentos musicais,505.35,30.072183526,11/04/2021,Beatriz Moraes,DF,5,cartao_credito,4,-15.83,-47.86
Carrinho controle remoto,brinquedos,79.8,1.8335489958,22/04/2020,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Headset,eletronicos,264.58,11.6725281029,15/06/2022,Thiago Silva,CE,2,cartao_credito,1,-5.2,-39.53
Smartwatch,eletronicos,270.73,11.9999971013,23/11/2021,João Souza,RJ,4,cartao_credito,8,-22.25,-42.66
Carrinho controle remoto,brinquedos,106.54,12.0525488498,24/06/2020,Pedro Gomes,SC,5,boleto,1,-27.45,-50.95
Pandeiro,instrumentos musicais,118.08,6.5705306764,11/12/2021,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
Copo térmico,esporte e lazer,32.49,2.6698425891,24/01/2022,Thiago Silva,MG,5,cartao_credito,6,-18.1,-44.38
Lavadora de roupas,eletrodomesticos,1802.7,107.6343799543,10/11/2021,Rafael Costa,RS,4,cartao_credito,1,-30.17,-53.5
TV Led UHD 4K,eletronicos,2613.6,139.6974417612,18/10/2022,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
Jogo de panelas,utilidades domesticas,136.26,8.1438502499,16/05/2022,Pedro Gomes,RJ,3,cartao_credito,1,-22.25,-42.66
Micro-ondas,eletrodomesticos,942.04,47.7452350298,08/08/2020,Juliana Costa,SP,4,cartao_credito,10,-22.19,-48.79
Cama king,moveis,713.99,38.957667362,14/04/2020,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Tablet ABXY,eletronicos,1797.0,95.9736207108,03/09/2020,Juliana Costa,SP,1,cartao_credito,10,-22.19,-48.79
Dinossauro Rex,brinquedos,28.58,1.8049249285,23/07/2022,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Kit banquetas,moveis,347.02,19.0088755489,11/02/2023,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
Jogo de panelas,utilidades domesticas,144.37,15.2428484626,23/02/2023,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Pandeiro,instrumentos musicais,44.54,0.0,02/01/2021,Thiago Silva,MS,5,cartao_credito,1,-20.51,-54.54
Violão,instrumentos musicais,253.28,11.0708370979,24/01/2022,Lucas Oliveira,MG,4,cupom,1,-18.1,-44.38
Assistente virtual,eletronicos,162.43,9.1800133701,05/09/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,120.12,6.9271331557,21/01/2023,Camila Ribeiro,SC,5,cartao_credito,1,-27.45,-50.95
Dashboards com Power BI,livros,42.94,0.0,14/01/2021,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,1869.39,99.8281704324,29/07/2021,Juliana Costa,BA,4,cartao_credito,6,-13.29,-41.71
Jogo de copos,utilidades domesticas,36.58,2.2309008613,08/05/2021,Pedro Gomes,DF,1,cartao_credito,5,-15.83,-47.86
Poltrona,moveis,368.13,17.1862540827,29/09/2022,João Souza,SP,5,boleto,1,-22.19,-48.79
Cadeira de escritório,moveis,496.37,27.3700570508,01/07/2021,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2533.84,132.5037962528,19/02/2023,Rafael Costa,MG,1,boleto,1,-18.1,-44.38
Tablet ABXY,eletronicos,1085.97,55.4090745302,06/03/2021,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
Smartwatch,eletronicos,269.06,14.6097614676,25/03/2023,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,174.73,6.888285908,20/07/2020,Thiago Silva,BA,5,cartao_credito,10,-13.29,-41.71
Sofá retrátil,moveis,939.92,47.6323514076,23/11/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Sofá retrátil,moveis,845.4,45.2981326042,15/04/2021,Bianca Santos,RJ,1,boleto,1,-22.25,-42.66
Jogo de panelas,utilidades domesticas,113.38,6.5682484323,15/10/2021,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
Boneca bebê,brinquedos,65.44,1.0689221964,12/03/2023,Mariana Ferreira,RJ,1,cartao_credito,5,-22.25,-42.66
Cubo mágico 8x8,brinquedos,29.71,0.0,26/05/2020,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1990.92,103.5949395753,23/03/2020,Felipe Santos,PR,5,cartao_credito,4,-24.89,-51.55
Kit banquetas,moveis,325.61,14.9221920001,24/07/2022,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2096.12,111.8952099336,03/09/2020,Felipe Santos,RS,5,cartao_credito,4,-30.17,-53.5
Cama king,moveis,1284.19,65.9636932044,30/06/2021,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
Cama box,moveis,609.97,30.0635065304,20/01/2021,Camila Ribeiro,SP,3,boleto,1,-22.19,-48.79
Bicicleta,esporte e lazer,859.71,46.060097054,13/07/2021,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
Poltrona,moveis,295.35,16.0152757802,24/05/2020,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
Jogo de copos,utilidades domesticas,29.4,0.0,04/09/2020,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
Xadrez de madeira,brinquedos,46.72,2.7708253561,30/09/2021,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,163.99,6.3164132183,01/10/2021,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,79.83,5.1905551713,30/01/2021,Mariana Ferreira,ES,5,cartao_credito,3,-19.19,-40.34
Guarda roupas,moveis,616.37,30.4042872766,21/07/2021,Isabella Pereira,GO,4,cartao_credito,1,-15.98,-49.86
Cômoda,moveis,361.15,20.1699988472,17/03/2022,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
Smartwatch,eletronicos,247.6,14.8367494715,26/10/2020,Bruno Rodrigues,MA,5,cartao_credito,10,-5.42,-45.44
Corda de pular,esporte e lazer,18.84,0.0,13/07/2020,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Impressora,eletronicos,338.49,15.6080132518,25/08/2021,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
Jogo de copos,utilidades domesticas,40.62,2.6891577882,16/01/2023,Pedro Gomes,MG,4,cartao_credito,1,-18.1,-44.38
Bicicleta,esporte e lazer,381.66,20.6110236248,25/04/2021,Felipe Santos,MG,5,cartao_credito,6,-18.1,-44.38
Iniciando em programação,livros,47.99,8.9349374919,08/05/2020,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
Cama box,moveis,671.52,33.3408588631,08/01/2022,Juliana Costa,RJ,5,cartao_credito,3,-22.25,-42.66
Cama box,moveis,453.66,24.4391561163,25/02/2022,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
Assistente virtual,eletronicos,320.02,17.5663672402,18/08/2020,Larissa Alves,GO,5,cartao_credito,2,-15.98,-49.86
Copo térmico,esporte e lazer,73.49,1.4975604788,28/08/2021,Larissa Alves,BA,5,boleto,1,-13.29,-41.71
Smartwatch,eletronicos,187.87,7.5879513776,23/02/2020,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Ciência de dados com python,livros,82.73,1.9895626811,27/08/2021,Bianca Santos,SP,5,cartao_debito,1,-22.19,-48.79
Sofá retrátil,moveis,945.3,50.8606461455,04/12/2022,Bianca Santos,SC,1,cartao_credito,5,-27.45,-50.95
Micro-ondas,eletrodomesticos,754.55,37.7619565754,08/06/2020,Larissa Alves,MT,5,cartao_credito,1,-12.64,-55.42
Faqueiro,utilidades domesticas,61.84,3.575919869,02/07/2022,Isabella Pereira,MG,1,boleto,1,-18.1,-44.38
Jogo de copos,utilidades domesticas,43.24,2.5911767288,24/04/2022,Thiago Silva,RS,4,cartao_credito,2,-30.17,-53.5
Celular ABXY,eletronicos,1306.95,70.2781678174,08/12/2022,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Panela de pressão,utilidades domesticas,95.44,2.6663319443,03/01/2020,Thiago Silva,DF,4,cartao_credito,12,-15.83,-47.86
Dashboards com Power BI,livros,49.46,0.0,25/03/2022,Juliana Costa,RJ,3,cartao_credito,5,-22.25,-42.66
Cama box,moveis,743.38,37.1671876792,17/03/2021,Isabella Pereira,RJ,5,cupom,1,-22.25,-42.66
Carrinho controle remoto,brinquedos,110.56,6.4132523804,21/03/2023,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Cômoda,moveis,434.88,20.7404907718,05/12/2021,João Souza,SP,4,cartao_credito,4,-22.19,-48.79
Blocos de montar,brinquedos,43.06,2.5759413669,01/12/2021,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Corda de pular,esporte e lazer,26.75,0.0,09/03/2020,Juliana Costa,SP,3,cartao_credito,7,-22.19,-48.79
Carrinho controle remoto,brinquedos,76.94,1.6812625998,29/04/2020,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
Iniciando em programação,livros,89.81,5.3132168404,26/02/2021,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
Ciência de dados com python,livros,80.32,1.8612374314,01/10/2021,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
Smartwatch,eletronicos,219.24,9.258309504,21/12/2021,Bruno Rodrigues,SP,4,cartao_credito,8,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1016.99,54.4347838922,02/12/2021,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,106.51,3.2557761413,09/12/2022,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Smartwatch,eletronicos,180.35,17.405104552,12/02/2021,Felipe Santos,RJ,5,cartao_credito,10,-22.25,-42.66
Kit banquetas,moveis,351.7,16.3114060108,30/10/2022,Beatriz Moraes,RS,4,cartao_credito,1,-30.17,-53.5
Lavadora de roupas,eletrodomesticos,1918.21,102.4220376587,30/08/2021,Mariana Ferreira,PE,4,cartao_credito,1,-8.38,-37.86
Jogo de copos,utilidades domesticas,44.26,3.7558271946,22/04/2022,Mariana Ferreira,DF,5,cartao_credito,1,-15.83,-47.86
Carrinho controle remoto,brinquedos,85.95,2.1610179941,16/02/2023,Bianca Santos,BA,2,cartao_credito,2,-13.29,-41.71
Tablet ABXY,eletronicos,2270.55,118.4843958354,02/03/2023,Rafael Costa,RJ,5,cartao_credito,10,-22.25,-42.66
Iniciando em programação,livros,59.37,4.1011217232,28/07/2022,Larissa Alves,SP,3,cartao_credito,7,-22.19,-48.79
Kit banquetas,moveis,309.94,17.3917877503,26/04/2022,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
Iniciando em programação,livros,60.34,3.4960493816,24/10/2022,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
Celular ABXY,eletronicos,956.06,51.4384233107,16/10/2020,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
Pandeiro,instrumentos musicais,94.0,8.1690335328,04/06/2021,Isabella Pereira,RS,5,cartao_credito,7,-30.17,-53.5
Geladeira,eletrodomesticos,2866.22,150.2020313195,07/09/2022,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
Fone de ouvido,eletronicos,175.75,6.9425978394,07/06/2022,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
Celular Plus X42,eletronicos,3172.67,166.5195718942,04/09/2020,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
Bateria,instrumentos musicais,891.3,48.1460557603,03/01/2023,Rafael Costa,PR,5,cartao_credito,2,-24.89,-51.55
Mochila,esporte e lazer,113.07,6.5517418649,21/01/2022,Beatriz Moraes,RJ,3,cartao_credito,1,-22.25,-42.66
Blocos de montar,brinquedos,58.96,3.6705471496,20/10/2021,Pedro Gomes,SC,5,boleto,1,-27.45,-50.95
Cubo mágico 8x8,brinquedos,13.07,0.0,23/04/2021,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
Guarda roupas,moveis,621.52,30.6785092833,29/05/2020,Juliana Costa,PR,5,boleto,1,-24.89,-51.55
Mesa de centro,moveis,250.07,14.2038903635,15/11/2022,Isabella Pereira,PR,5,boleto,1,-24.89,-51.55
Modelagem preditiva,livros,100.54,13.1554621527,30/01/2022,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
Geladeira,eletrodomesticos,2243.89,119.7635178818,11/06/2022,Juliana Costa,RJ,1,cartao_credito,1,-22.25,-42.66
Xadrez de madeira,brinquedos,29.97,1.8845891503,16/09/2022,Larissa Alves,SP,4,cartao_credito,17,-22.19,-48.79
Faqueiro,utilidades domesticas,64.35,1.0108829756,18/08/2020,Felipe Santos,DF,3,cartao_credito,10,-15.83,-47.86
Copo térmico,esporte e lazer,60.65,0.0,02/10/2021,Beatriz Moraes,RJ,1,cartao_credito,1,-22.25,-42.66
Smart TV,eletronicos,1700.74,88.1437275539,10/11/2022,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
Tablet ABXY,eletronicos,1033.76,61.2865454192,10/03/2020,Pedro Gomes,RJ,5,cartao_credito,7,-22.25,-42.66
Cadeira de escritório,moveis,505.72,33.3076829553,24/01/2020,Felipe Santos,PA,5,cartao_credito,5,-3.79,-52.48
Iniciando em programação,livros,73.22,4.1875215369,11/10/2020,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Dashboards com Power BI,livros,47.48,2.8112930697,20/10/2020,Lucas Oliveira,DF,4,boleto,1,-15.83,-47.86
Modelagem preditiva,livros,87.69,5.5576438681,30/11/2020,Mariana Ferreira,PE,4,cartao_credito,4,-8.38,-37.86
Bicicleta,esporte e lazer,349.24,18.8791052538,15/01/2022,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
Boneca bebê,brinquedos,76.18,1.6407948862,28/10/2021,Larissa Alves,MG,4,cartao_credito,8,-18.1,-44.38
Blocos de montar,brinquedos,58.31,0.0,15/12/2020,Pedro Gomes,BA,5,cartao_credito,10,-13.29,-41.71
Guitarra,instrumentos musicais,1298.09,69.4081641334,17/06/2021,Bruno Rodrigues,BA,5,cartao_credito,4,-13.29,-41.71
Violão,instrumentos musicais,369.48,17.2581375214,20/10/2020,Juliana Costa,CE,5,cartao_credito,8,-5.2,-39.53
Violão,instrumentos musicais,297.01,16.3459934991,30/05/2022,João Souza,RJ,5,cartao_credito,3,-22.25,-42.66
Tablet ABXY,eletronicos,1401.34,72.20157827,11/08/2020,Juliana Costa,SP,5,cartao_credito,5,-22.19,-48.79
Violão,instrumentos musicais,568.13,27.835652402,03/12/2020,Beatriz Moraes,SP,1,cartao_credito,1,-22.19,-48.79
Celular Plus X42,eletronicos,3277.61,172.1073111923,17/06/2020,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Kit banquetas,moveis,301.64,13.6458616115,19/05/2020,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,394.53,21.533800584,01/05/2021,Felipe Santos,SC,5,cartao_credito,3,-27.45,-50.95
Celular Plus X42,eletronicos,3014.32,161.0345762337,22/07/2021,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
Dashboards com Power BI,livros,44.24,0.0,10/11/2022,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,58.85,0.0,05/08/2021,Pedro Gomes,RJ,5,boleto,1,-22.25,-42.66
Cadeira de escritório,moveis,537.25,26.1913853015,17/09/2021,Lucas Oliveira,DF,5,boleto,1,-15.83,-47.86
TV Led UHD 4K,eletronicos,3226.11,169.3650911251,05/12/2020,Camila Ribeiro,BA,5,cartao_credito,5,-13.29,-41.71
Lava louças,eletrodomesticos,1385.23,74.0424560777,22/03/2021,João Souza,MG,4,cartao_credito,2,-18.1,-44.38
Bateria,instrumentos musicais,975.71,52.2367480792,16/06/2020,Rafael Costa,PR,1,cartao_credito,1,-24.89,-51.55
Iniciando em programação,livros,40.74,0.0,01/11/2020,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
Sofá retrátil,moveis,970.75,49.2739561585,28/02/2021,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Cama box,moveis,520.25,35.5037569956,31/07/2020,Felipe Santos,MG,4,cartao_credito,1,-18.1,-44.38
Panela de pressão,utilidades domesticas,127.92,4.3957942314,06/07/2021,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,54.46,3.1829570711,12/05/2021,Bianca Santos,SC,5,cartao_credito,3,-27.45,-50.95
Headset,eletronicos,272.49,15.0403772652,02/11/2021,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
Cama king,moveis,988.04,50.1945966432,25/12/2020,Thiago Silva,MS,4,cartao_credito,2,-20.51,-54.54
Cubo mágico 8x8,brinquedos,18.02,0.0,19/11/2021,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Cama king,moveis,742.28,37.1086159885,26/01/2022,Bruno Rodrigues,MG,3,boleto,1,-18.1,-44.38
Headset,eletronicos,60.87,3.928156529,19/03/2021,Isabella Pereira,PA,5,cartao_credito,10,-3.79,-52.48
Corda de pular,esporte e lazer,17.98,1.2405068176,26/04/2021,Lucas Oliveira,DF,3,cartao_credito,8,-15.83,-47.86
Pandeiro,instrumentos musicais,60.98,0.0,02/05/2022,Larissa Alves,RJ,1,cartao_credito,1,-22.25,-42.66
Cômoda,moveis,329.48,15.1282578575,27/04/2020,João Souza,SP,5,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,423.17,20.1169685002,05/09/2020,Felipe Santos,PE,5,boleto,1,-8.38,-37.86
Fogão,eletrodomesticos,1229.5,63.051615234,06/10/2022,Pedro Gomes,MG,1,cartao_credito,1,-18.1,-44.38
Guarda roupas,moveis,612.74,30.2110006971,03/06/2021,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Guitarra,instrumentos musicais,821.19,44.2570015541,22/05/2020,Beatriz Moraes,DF,5,boleto,1,-15.83,-47.86
Smart TV,eletronicos,2262.51,118.0562900229,07/03/2022,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
Cômoda,moveis,343.59,28.8012363217,17/05/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Violão,instrumentos musicais,430.02,20.4817103926,25/07/2022,Felipe Santos,RS,5,cartao_credito,4,-30.17,-53.5
Jogo de tabuleiro,brinquedos,209.58,8.7439435651,05/01/2020,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
Corda de pular,esporte e lazer,13.84,6.9788737503,09/07/2021,João Souza,MG,4,cartao_credito,2,-18.1,-44.38
Smart TV,eletronicos,1603.88,85.9328894066,10/02/2022,João Souza,CE,4,cartao_credito,3,-5.2,-39.53
Celular Plus X42,eletronicos,2044.46,109.3924489641,01/12/2022,Rafael Costa,RO,1,cartao_credito,8,-10.83,-63.34
Celular Plus X42,eletronicos,2823.74,147.9400991165,14/02/2022,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
Ciência de dados com python,livros,77.26,1.6983016371,05/10/2021,Felipe Santos,RJ,1,cartao_credito,4,-22.25,-42.66
Iniciando em programação,livros,45.17,3.2935817854,16/10/2022,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Guarda roupas,moveis,650.05,40.9928212523,25/07/2021,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
Lava louças,eletrodomesticos,1519.42,78.4889830376,15/08/2022,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Poltrona,moveis,348.38,19.0812914574,08/11/2020,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
Panela de pressão,utilidades domesticas,98.62,14.8321618454,22/01/2023,Bianca Santos,RJ,5,cartao_credito,9,-22.25,-42.66
Celular Plus X42,eletronicos,1939.81,103.8201512936,05/01/2021,Beatriz Moraes,RJ,1,boleto,1,-22.25,-42.66
Kit banquetas,moveis,387.97,18.242674396,05/01/2023,Beatriz Moraes,ES,5,cartao_credito,1,-19.19,-40.34
Assistente virtual,eletronicos,185.42,10.7614723568,29/06/2020,Beatriz Moraes,CE,3,boleto,1,-5.2,-39.53
Xadrez de madeira,brinquedos,29.94,4.7580312512,04/11/2022,Lucas Oliveira,SP,3,cartao_credito,10,-22.19,-48.79
Faqueiro,utilidades domesticas,44.66,8.6199460313,13/11/2021,Bianca Santos,SC,3,boleto,1,-27.45,-50.95
Geladeira,eletrodomesticos,2203.13,117.5931705043,06/12/2022,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
Panela de pressão,utilidades domesticas,96.1,2.7014749588,22/07/2022,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,1043.71,53.1588566654,09/12/2020,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
Xadrez de madeira,brinquedos,30.14,3.0039796733,28/09/2021,Beatriz Moraes,PI,5,cartao_credito,3,-6.6,-42.28
Blocos de montar,brinquedos,34.48,2.7758041024,04/05/2020,Bianca Santos,SP,1,cartao_credito,10,-22.19,-48.79
Violão,instrumentos musicais,579.63,31.1466796477,08/07/2020,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Copo térmico,esporte e lazer,79.24,1.8037306805,14/08/2022,Rafael Costa,PR,5,cartao_credito,1,-24.89,-51.55
Guarda roupas,moveis,665.38,35.9605877935,04/01/2020,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
Mochila,esporte e lazer,130.05,4.5092103235,07/02/2023,Pedro Gomes,MG,5,cartao_credito,1,-18.1,-44.38
Iniciando em programação,livros,79.8,4.7802144545,12/06/2020,Camila Ribeiro,SC,5,cartao_credito,3,-27.45,-50.95
Carrinho controle remoto,brinquedos,84.86,5.049644232,29/08/2022,Bruno Rodrigues,GO,5,cartao_credito,4,-15.98,-49.86
Bola de vôlei,esporte e lazer,75.97,1.629613018,10/12/2021,Mariana Ferreira,MG,4,cartao_credito,2,-18.1,-44.38
Mesa de centro,moveis,203.16,11.7060739877,10/10/2022,Lucas Oliveira,PE,3,cartao_credito,1,-8.38,-37.86
Mesa de centro,moveis,271.69,12.0511142132,14/03/2022,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
Jogo de panelas,utilidades domesticas,229.98,12.9327552779,12/02/2020,Larissa Alves,SP,1,cartao_credito,3,-22.19,-48.79
Dinossauro Rex,brinquedos,27.65,0.0,11/03/2020,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
Panela de pressão,utilidades domesticas,120.16,6.9292630353,27/12/2020,Thiago Silva,RJ,4,cartao_credito,2,-22.25,-42.66
Xadrez de madeira,brinquedos,31.32,1.9508216855,25/06/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Sofá retrátil,moveis,936.29,47.4390648281,11/09/2020,Camila Ribeiro,MA,5,cartao_credito,10,-5.42,-45.44
Geladeira,eletrodomesticos,2648.0,138.5824728134,06/12/2020,Mariana Ferreira,RJ,5,cupom,1,-22.25,-42.66
Dinossauro Rex,brinquedos,26.55,1.944812152,13/02/2020,João Souza,MG,5,cupom,1,-18.1,-44.38
Celular Plus X42,eletronicos,2724.73,142.6681144786,25/08/2021,Isabella Pereira,RJ,5,cartao_credito,9,-22.25,-42.66
Micro-ondas,eletrodomesticos,590.45,29.0241252544,15/11/2021,Thiago Silva,PR,5,cartao_credito,1,-24.89,-51.55
Kit banquetas,moveis,370.75,27.543331752,23/03/2023,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
Panela de pressão,utilidades domesticas,79.08,1.7952111618,31/07/2022,Pedro Gomes,AM,5,boleto,1,-3.47,-65.1
Bicicleta,esporte e lazer,575.08,30.9044058359,24/12/2020,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
Geladeira,eletrodomesticos,3325.93,181.5758054717,30/10/2022,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
Corda de pular,esporte e lazer,26.04,0.0,11/12/2021,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
Cama box,moveis,493.43,23.8581021298,15/05/2022,Bruno Rodrigues,PA,5,cartao_credito,2,-3.79,-52.48
Xadrez de madeira,brinquedos,28.12,2.0284099288,16/03/2022,Juliana Costa,BA,3,cartao_credito,4,-13.29,-41.71
Corda de pular,esporte e lazer,32.96,11.3359643772,01/03/2022,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
