Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Impressora,eletronicos,456.22,24.5754684148,24/03/2020,Bruno Rodrigues,RS,5,boleto,1,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1745.54,93.8846015432,29/05/2020,Bianca Santos,SP,4,cartao_debito,1,-22.19,-48.79
Celular ABXY,eletronicos,1590.81,87.8696630241,15/09/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,44.42,2.6540081789,07/11/2022,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,842.62,45.1501059676,19/05/2020,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,56.3,9.2397410135,18/07/2021,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
Cadeira de escritório,moveis,663.24,41.557470093,09/10/2021,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
Cadeira de escritório,moveis,491.03,26.4289961923,24/11/2022,João Souza,SC,5,boleto,1,-27.45,-50.95
Sofá retrátil,moveis,860.18,50.2820359431,18/05/2021,Larissa Alves,SP,4,cartao_debito,1,-22.19,-48.79
Celular ABXY,eletronicos,1012.06,51.4735893813,29/02/2020,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Cama king,moveis,852.81,45.6983437154,11/10/2020,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
Cama king,moveis,583.21,42.7002061725,27/09/2021,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Cômoda,moveis,322.36,18.5638155575,23/12/2021,Pedro Gomes,PE,5,cartao_credito,3,-8.38,-37.86
Fogão,eletrodomesticos,1230.52,71.9011024643,12/11/2021,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,78.94,1.787756583,02/02/2021,Felipe Santos,SC,5,cartao_credito,1,-27.45,-50.95
Panela de pressão,utilidades domesticas,72.25,13.428038677,07/01/2020,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
Dashboards com Power BI,livros,38.47,5.2122280895,18/10/2021,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,81.66,1.9325884001,27/06/2022,Thiago Silva,PR,1,cartao_credito,5,-24.89,-51.55
Faqueiro,utilidades domesticas,61.62,0.0,18/08/2021,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1254.4,67.3241307835,18/12/2020,Rafael Costa,SC,1,cartao_credito,5,-27.45,-50.95
Kit banquetas,moveis,324.87,14.8827892263,05/01/2022,Bruno Rodrigues,PE,5,cartao_credito,1,-8.38,-37.86
Poltrona,moveis,265.96,14.4503466972,03/02/2022,Bruno Rodrigues,SC,5,cartao_credito,8,-27.45,-50.95
Smart TV,eletronicos,2024.3,108.7277329205,12/01/2023,Larissa Alves,ES,4,cartao_credito,5,-19.19,-40.34
Lavadora de roupas,eletrodomesticos,1675.02,86.77421493,05/11/2022,Felipe Santos,SC,4,cartao_credito,2,-27.45,-50.95
Guarda roupas,moveis,684.02,36.7107840039,26/08/2020,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
Panela de pressão,utilidades domesticas,71.9,1.4128977622,20/04/2022,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
Copo térmico,esporte e lazer,74.19,4.2391711187,24/02/2020,Mariana Ferreira,RJ,5,cartao_credito,3,-22.25,-42.66
Dashboards com Power BI,livros,44.51,0.0,06/03/2020,Rafael Costa,SC,3,cartao_credito,10,-27.45,-50.95
Copo térmico,esporte e lazer,79.63,7.4038742636,20/03/2023,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
Iniciando em programação,livros,68.04,11.4249349259,08/01/2022,João Souza,PR,5,boleto,1,-24.89,-51.55
Jogo de tabuleiro,brinquedos,181.1,7.2274692445,29/12/2021,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,363.32,16.9301360532,25/03/2022,Thiago Silva,PE,5,cartao_credito,4,-8.38,-37.86
Xadrez de madeira,brinquedos,35.63,2.5842024611,10/04/2022,Bianca Santos,MG,1,boleto,1,-18.1,-44.38
Bola de basquete,esporte e lazer,58.91,0.0,29/04/2020,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
Guitarra,instrumentos musicais,1248.4,64.0579833752,26/09/2022,Isabella Pereira,MG,5,cartao_credito,3,-18.1,-44.38
Guarda roupas,moveis,610.59,30.0965196652,11/10/2021,João Souza,SC,1,boleto,1,-27.45,-50.95
Bicicleta,esporte e lazer,890.43,47.7014955393,09/07/2020,Pedro Gomes,PE,4,cartao_credito,2,-8.38,-37.86
Bicicleta,esporte e lazer,999.67,50.8138591555,20/04/2020,Pedro Gomes,RJ,4,cartao_credito,10,-22.25,-42.66
Jogo de panelas,utilidades domesticas,199.07,11.1309831422,08/02/2023,Juliana Costa,PE,5,cartao_credito,1,-8.38,-37.86
Impressora,eletronicos,360.26,19.7138657176,05/04/2022,Thiago Silva,SP,2,cartao_credito,3,-22.19,-48.79
Ciência de dados com python,livros,79.28,1.8058605601,01/02/2022,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Boneca bebê,brinquedos,78.59,11.7402613554,07/03/2020,Larissa Alves,RJ,1,cartao_credito,1,-22.25,-42.66
Bola de vôlei,esporte e lazer,72.05,7.0002620673,27/08/2021,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,67.12,3.8627148881,20/02/2020,Beatriz Moraes,SC,5,cartao_credito,4,-27.45,-50.95
Mesa de jantar,moveis,311.07,14.1479807422,15/05/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,51.25,0.0,05/08/2022,Beatriz Moraes,SP,5,cartao_credito,5,-22.19,-48.79
Faqueiro,utilidades domesticas,72.43,1.4411186677,16/02/2023,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
Copo térmico,esporte e lazer,33.72,0.0,22/11/2022,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1588.55,90.8274438869,28/03/2021,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
Cômoda,moveis,389.74,18.3369215711,03/06/2021,Beatriz Moraes,DF,1,cartao_credito,1,-15.83,-47.86
Guarda roupas,moveis,697.32,37.4133180887,01/08/2021,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,114.84,3.6993235813,22/06/2021,Juliana Costa,RS,5,cartao_credito,3,-30.17,-53.5
Iniciando em programação,livros,82.14,4.9048124148,28/05/2022,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1941.95,100.9874343968,16/01/2020,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Cadeira de escritório,moveis,344.9,15.949326468,17/05/2020,Bruno Rodrigues,GO,4,boleto,1,-15.98,-49.86
Lava louças,eletrodomesticos,1952.95,101.5731513044,18/11/2020,Larissa Alves,DF,3,cartao_credito,8,-15.83,-47.86
Dashboards com Power BI,livros,46.87,0.0,01/07/2021,Beatriz Moraes,RS,5,cartao_credito,8,-30.17,-53.5
Jogo de tabuleiro,brinquedos,231.07,9.8882214145,01/09/2021,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
Poltrona,moveis,286.01,15.916184217,24/02/2021,Rafael Costa,SP,4,cartao_credito,6,-22.19,-48.79
Jogo de copos,utilidades domesticas,54.43,9.1401691392,15/04/2020,Mariana Ferreira,BA,5,cartao_credito,10,-13.29,-41.71
Secadora de roupas,eletrodomesticos,1296.48,69.5647641899,19/11/2021,Rafael Costa,SP,4,cartao_credito,5,-22.19,-48.79
Smartwatch,eletronicos,171.2,10.5150003078,07/11/2021,Juliana Costa,DF,5,cartao_credito,2,-15.83,-47.86
Smart TV,eletronicos,1924.92,100.0806381299,03/03/2022,Rafael Costa,RS,5,boleto,1,-30.17,-53.5
Mochila,esporte e lazer,149.35,8.48354272,27/01/2023,Mariana Ferreira,SC,1,cartao_credito,10,-27.45,-50.95
Cama king,moveis,887.43,47.7792427418,29/06/2020,Larissa Alves,RS,1,cartao_credito,5,-30.17,-53.5
Micro-ondas,eletrodomesticos,740.37,37.0069142345,29/09/2021,João Souza,DF,3,cartao_credito,7,-15.83,-47.86
Sofá retrátil,moveis,816.16,43.9891691864,21/07/2020,Lucas Oliveira,BA,4,cartao_credito,3,-13.29,-41.71
Cama box,moveis,854.27,45.7704334197,03/01/2021,Camila Ribeiro,BA,5,cartao_credito,1,-13.29,-41.71
Lava louças,eletrodomesticos,1994.38,106.725839625,02/07/2022,João Souza,RJ,5,boleto,1,-22.25,-42.66
Headset,eletronicos,234.88,24.1526815897,12/05/2021,Thiago Silva,RJ,1,cartao_credito,7,-22.25,-42.66
Violão,instrumentos musicais,546.71,26.695101842,23/05/2022,Bruno Rodrigues,CE,1,boleto,1,-5.2,-39.53
Cama box,moveis,832.15,41.8939231233,03/07/2020,Felipe Santos,SP,1,cartao_credito,2,-22.19,-48.79
Jogo de copos,utilidades domesticas,49.99,0.0,24/06/2020,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
Guarda roupas,moveis,659.8,41.5119794204,14/09/2020,Mariana Ferreira,PE,5,cartao_credito,6,-8.38,-37.86
Violão,instrumentos musicais,340.61,18.6675623327,25/02/2022,Camila Ribeiro,CE,3,cartao_credito,10,-5.2,-39.53
Modelagem preditiva,livros,70.46,1.3362220943,16/01/2020,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,79.3,1.8069255,02/10/2020,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
Celular ABXY,eletronicos,1143.82,61.5919860782,29/03/2021,Juliana Costa,SP,1,cartao_credito,4,-22.19,-48.79
Celular ABXY,eletronicos,1203.37,61.6602713436,16/11/2021,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
Celular Plus X42,eletronicos,3005.85,160.9923175219,16/11/2021,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,93.74,5.274498901,28/05/2020,João Souza,GO,1,boleto,1,-15.98,-49.86
Copo térmico,esporte e lazer,62.81,3.6275694509,20/01/2023,Rafael Costa,RJ,5,cartao_credito,7,-22.25,-42.66
Lava louças,eletrodomesticos,1465.37,78.9149592505,04/02/2020,Isabella Pereira,SP,2,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,105.56,3.2051914993,02/06/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Assistente virtual,eletronicos,330.35,17.8732695826,12/10/2021,Larissa Alves,SC,3,cartao_credito,6,-27.45,-50.95
Geladeira,eletrodomesticos,2165.26,116.1819961988,15/03/2023,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,40.73,0.0,16/12/2020,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
Fogão,eletrodomesticos,1051.71,53.5848325981,05/10/2021,João Souza,CE,5,cartao_debito,1,-5.2,-39.53
Pandeiro,instrumentos musicais,44.81,0.0,07/09/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Modelagem preditiva,livros,81.35,1.9160818327,27/10/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Tablet ABXY,eletronicos,2015.24,108.7045826911,10/07/2022,Larissa Alves,DF,5,cartao_credito,2,-15.83,-47.86
Cama king,moveis,1093.05,59.0900393393,23/01/2023,Camila Ribeiro,RS,5,cartao_credito,10,-30.17,-53.5
Mesa de jantar,moveis,242.42,10.4925747692,18/06/2022,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Ciência de dados com python,livros,89.51,5.2972427429,11/09/2022,Thiago Silva,CE,5,cartao_credito,2,-5.2,-39.53
Sofá retrátil,moveis,804.94,40.4450724819,18/04/2022,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Fone de ouvido,eletronicos,114.92,6.6502487994,13/02/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Assistente virtual,eletronicos,214.5,9.0059187638,01/02/2023,Thiago Silva,BA,5,cartao_credito,10,-13.29,-41.71
Kit banquetas,moveis,412.51,19.5493555698,16/03/2023,Juliana Costa,SP,4,cartao_credito,4,-22.19,-48.79
Cama king,moveis,1220.1,65.6536665972,14/02/2020,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,45.28,0.0,29/12/2022,João Souza,SP,1,cartao_credito,8,-22.19,-48.79
Jogo de tabuleiro,brinquedos,244.95,10.6272896579,11/08/2022,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
Bateria,instrumentos musicais,565.43,27.6918855247,22/07/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Blocos de montar,brinquedos,44.17,2.640696431,01/07/2022,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
Kit banquetas,moveis,370.9,17.3337482495,02/03/2022,Beatriz Moraes,GO,5,boleto,1,-15.98,-49.86
Bateria,instrumentos musicais,1023.08,52.0603712287,05/08/2021,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
Xadrez de madeira,brinquedos,37.29,0.0,24/12/2020,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Blocos de montar,brinquedos,49.64,0.0,28/01/2021,Rafael Costa,SE,5,cartao_credito,6,-10.57,-37.45
Assistente virtual,eletronicos,279.97,18.07137656,07/11/2021,Pedro Gomes,SP,1,cupom,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,312.76,14.237968158,03/01/2023,Rafael Costa,SP,3,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,96.99,2.7488647813,10/05/2020,Camila Ribeiro,MG,5,cartao_credito,8,-18.1,-44.38
Jogo de panelas,utilidades domesticas,212.41,8.8946325514,29/01/2023,Rafael Costa,RJ,5,cartao_credito,5,-22.25,-42.66
Lava louças,eletrodomesticos,2004.82,104.3350727585,19/06/2021,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
Jogo de panelas,utilidades domesticas,180.82,10.1592255456,04/10/2020,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,50.45,0.0,24/03/2023,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
Bicicleta,esporte e lazer,528.74,29.0422295116,11/01/2021,Pedro Gomes,ES,5,cartao_credito,2,-19.19,-40.34
TV Led UHD 4K,eletronicos,2091.55,111.8998497984,15/10/2022,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
Mesa de centro,moveis,219.64,11.9782951429,22/08/2022,Bruno Rodrigues,PR,4,cupom,1,-24.89,-51.55
Boneca bebê,brinquedos,75.99,1.6306779578,26/10/2022,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
Xadrez de madeira,brinquedos,31.94,0.0,03/12/2022,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,2322.94,121.2740057251,01/01/2022,Thiago Silva,RS,5,cartao_credito,10,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1779.8,95.4560077937,19/11/2020,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
Iniciando em programação,livros,68.5,1.2318579907,14/02/2020,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
Bola de basquete,esporte e lazer,65.67,4.0278344633,20/09/2022,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,273.47,20.8033901785,07/02/2021,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
Fone de ouvido,eletronicos,161.11,6.1630618825,04/12/2021,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,76.05,4.3325596196,02/11/2021,Thiago Silva,MA,1,cartao_credito,3,-5.42,-45.44
Violão,instrumentos musicais,274.75,12.2140500075,21/09/2022,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
Cama king,moveis,856.0,43.1638638728,24/12/2022,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Cômoda,moveis,441.74,33.102269602,26/10/2022,Felipe Santos,PR,5,cartao_credito,8,-24.89,-51.55
Mochila,esporte e lazer,120.27,6.9351202044,19/04/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,138.25,7.8925011133,11/03/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Copo térmico,esporte e lazer,78.33,4.4596136639,23/05/2022,Isabella Pereira,PR,1,cartao_credito,3,-24.89,-51.55
Fogão,eletrodomesticos,1362.92,70.1558288528,11/06/2022,Camila Ribeiro,RS,5,cartao_credito,4,-30.17,-53.5
Cubo mágico 8x8,brinquedos,25.22,2.231304303,11/02/2020,Larissa Alves,RJ,5,cartao_credito,2,-22.25,-42.66
Mesa de jantar,moveis,332.34,25.4981148048,23/09/2021,Rafael Costa,SP,2,cartao_credito,2,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1999.36,106.9861701075,08/06/2021,Pedro Gomes,MG,1,boleto,1,-18.1,-44.38
Kit banquetas,moveis,308.43,14.0074086844,24/12/2020,Larissa Alves,MG,2,boleto,1,-18.1,-44.38
Mesa de jantar,moveis,264.63,14.6218559113,01/02/2022,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
Blocos de montar,brinquedos,40.79,3.5710601338,14/06/2020,Thiago Silva,CE,1,cartao_credito,10,-5.2,-39.53
Cama box,moveis,723.99,39.4387046208,04/12/2022,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
Boneca bebê,brinquedos,75.82,1.6216259692,06/07/2020,Juliana Costa,RJ,5,cartao_credito,1,-22.25,-42.66
Tablet ABXY,eletronicos,2407.95,136.2937413076,27/12/2020,João Souza,ES,3,boleto,1,-19.19,-40.34
Impressora,eletronicos,340.53,28.6383005274,03/01/2020,Rafael Costa,MG,5,cartao_credito,10,-18.1,-44.38
Mochila,esporte e lazer,118.57,3.89793486,12/06/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Guarda roupas,moveis,659.51,41.4965377929,24/12/2022,João Souza,MA,2,cartao_credito,2,-5.42,-45.44
Jogo de tabuleiro,brinquedos,172.99,10.1510449084,17/06/2020,Pedro Gomes,PE,5,cartao_credito,10,-8.38,-37.86
Bateria,instrumentos musicais,952.46,48.3000686822,09/02/2021,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Poltrona,moveis,327.12,23.6600912776,27/08/2022,Pedro Gomes,DF,5,cartao_credito,2,-15.83,-47.86
Smartwatch,eletronicos,166.19,6.4335565998,17/02/2020,Larissa Alves,SP,2,cartao_credito,1,-22.19,-48.79
Smart TV,eletronicos,1805.21,96.8090138501,07/01/2022,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
Corda de pular,esporte e lazer,32.04,0.0,02/02/2021,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
Pandeiro,instrumentos musicais,101.96,3.0135023295,24/05/2021,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Cama box,moveis,532.65,35.9175903596,07/10/2022,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,647.17,36.1126499036,21/09/2022,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2023.97,105.3547526476,08/01/2022,Camila Ribeiro,RJ,4,cartao_debito,1,-22.25,-42.66
Guarda roupas,moveis,643.85,31.8675146057,18/12/2021,Bruno Rodrigues,CE,4,cartao_credito,10,-5.2,-39.53
Corda de pular,esporte e lazer,12.49,2.0641702716,07/03/2023,Rafael Costa,PR,3,cartao_credito,1,-24.89,-51.55
Lava louças,eletrodomesticos,1622.41,83.9728907021,08/10/2020,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1394.88,71.8576027042,20/12/2020,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
Guitarra,instrumentos musicais,1171.37,59.9563676125,29/12/2021,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
Jogo de panelas,utilidades domesticas,180.31,10.1320695799,24/08/2020,Thiago Silva,AL,5,cartao_credito,10,-9.62,-36.82
Bola de basquete,esporte e lazer,82.79,1.9927575006,03/06/2022,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Impressora,eletronicos,438.92,32.4655559164,04/02/2021,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Lava louças,eletrodomesticos,1945.56,104.1263214952,17/06/2020,Thiago Silva,SC,4,cartao_credito,1,-27.45,-50.95
Smart TV,eletronicos,1735.16,89.9764890046,19/11/2021,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,296.23,13.357795387,18/12/2020,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
Copo térmico,esporte e lazer,41.77,2.7552313641,05/12/2020,Felipe Santos,PR,5,cupom,1,-24.89,-51.55
Headset,eletronicos,120.07,3.9778053474,07/12/2022,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
Ciência de dados com python,livros,57.26,6.2127390616,23/12/2022,Lucas Oliveira,MG,5,boleto,1,-18.1,-44.38
Lava louças,eletrodomesticos,2030.0,105.6758320069,02/12/2021,Camila Ribeiro,MG,1,cartao_credito,2,-18.1,-44.38
Lavadora de roupas,eletrodomesticos,1667.22,86.3588883956,27/07/2022,Beatriz Moraes,SP,5,cupom,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,221.31,9.3685307766,02/07/2020,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
Guarda roupas,moveis,684.29,37.12339603,07/08/2022,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
Lava louças,eletrodomesticos,1504.4,77.6892132239,21/04/2022,Juliana Costa,MS,5,cartao_credito,3,-20.51,-54.54
Bola de basquete,esporte e lazer,74.68,1.5609243988,04/08/2020,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
Smartwatch,eletronicos,192.16,7.8163809715,28/06/2020,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Ciência de dados com python,livros,63.42,4.0639363576,08/07/2022,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
Dashboards com Power BI,livros,39.71,3.5135533828,11/12/2022,Camila Ribeiro,PR,4,boleto,1,-24.89,-51.55
Impressora,eletronicos,438.81,29.7449267475,05/09/2022,Camila Ribeiro,PE,4,cartao_credito,10,-8.38,-37.86
Lava louças,eletrodomesticos,1819.08,100.0243537958,18/12/2022,Camila Ribeiro,BA,5,cartao_credito,6,-13.29,-41.71
Carrinho controle remoto,brinquedos,86.01,2.1642128136,08/03/2023,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
Ciência de dados com python,livros,81.04,1.8995752654,12/01/2021,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
Xadrez de madeira,brinquedos,42.24,2.5322788337,15/03/2021,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
Kit banquetas,moveis,424.03,20.162760913,15/07/2022,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
Cama king,moveis,862.95,43.5339304644,13/12/2022,Pedro Gomes,RJ,2,cartao_credito,1,-22.25,-42.66
Jogo de panelas,utilidades domesticas,216.98,9.137971303,05/02/2021,João Souza,SP,5,boleto,1,-22.19,-48.79
Kit banquetas,moveis,310.35,22.7671392285,14/07/2021,Larissa Alves,BA,3,cartao_credito,2,-13.29,-41.71
Carrinho controle remoto,brinquedos,92.55,5.211134981,10/11/2020,Lucas Oliveira,PA,4,boleto,1,-3.79,-52.48
Jogo de tabuleiro,brinquedos,289.61,15.9519657613,06/06/2021,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
Impressora,eletronicos,300.08,13.5627963046,23/11/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Violão,instrumentos musicais,403.38,22.0098759952,03/01/2023,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Boneca bebê,brinquedos,60.72,0.0,18/03/2022,João Souza,PE,4,cartao_credito,1,-8.38,-37.86
Jogo de panelas,utilidades domesticas,249.34,13.8077094098,22/04/2022,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Bola de basquete,esporte e lazer,80.86,4.992563891,06/03/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Blocos de montar,brinquedos,34.3,0.0,03/05/2021,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
Kit banquetas,moveis,410.21,19.4268874891,03/07/2021,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Dinossauro Rex,brinquedos,18.46,0.0,17/11/2020,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Bola de vôlei,esporte e lazer,54.98,3.2162964102,04/07/2021,Camila Ribeiro,PR,5,cartao_credito,4,-24.89,-51.55
Modelagem preditiva,livros,83.98,4.754808263,21/08/2020,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
Iniciando em programação,livros,69.36,5.3460056894,24/12/2020,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
Sofá retrátil,moveis,949.17,51.227459164,20/11/2021,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
Fogão,eletrodomesticos,727.65,36.3296125014,16/06/2021,João Souza,ES,5,cartao_credito,4,-19.19,-40.34
Impressora,eletronicos,305.0,16.771436962,11/02/2022,Bianca Santos,CE,3,cartao_credito,7,-5.2,-39.53
Sofá retrátil,moveis,931.72,50.1423915352,10/01/2022,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Assistente virtual,eletronicos,223.12,9.4649078314,16/08/2022,Rafael Costa,PE,3,cartao_credito,7,-8.38,-37.86
Faqueiro,utilidades domesticas,40.77,3.0592950224,15/03/2022,Isabella Pereira,MG,1,cartao_credito,7,-18.1,-44.38
Celular Plus X42,eletronicos,3201.76,176.8637021786,16/01/2022,Larissa Alves,SP,5,cartao_credito,6,-22.19,-48.79
Bola de vôlei,esporte e lazer,78.88,15.8461509007,19/02/2020,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
